time_s,event_type,profile_idx,download_ms,throughput_bps,buffer_s,description
3539.085,download,0,1830.87,256316,271.00,Profile 235 kbps
3540.888,download,0,1803.73,258979,271.19,Profile 235 kbps
3542.898,download,0,2009.24,242297,271.19,Profile 235 kbps
3544.711,download,0,1813.09,278747,271.37,Profile 235 kbps
3546.492,download,0,1781.26,263930,271.59,Profile 235 kbps
3548.530,download,0,2037.82,207579,271.55,Profile 235 kbps
3550.453,download,0,1923.50,226653,271.63,Profile 235 kbps
3552.397,download,0,1943.97,245279,271.69,Profile 235 kbps
3554.382,download,0,1985.19,238985,271.70,Profile 235 kbps
3556.346,download,0,1963.26,245624,271.74,Profile 235 kbps
3558.153,download,0,1806.91,270995,271.93,Profile 235 kbps
3559.954,download,0,1801.28,253824,272.13,Profile 235 kbps
3561.853,download,0,1898.80,241344,272.23,Profile 235 kbps
3563.579,download,0,1726.83,276121,272.50,Profile 235 kbps
3565.553,download,0,1973.18,230978,272.53,Profile 235 kbps
3567.330,download,0,1777.45,268785,272.75,Profile 235 kbps
3569.263,download,0,1932.74,219659,272.82,Profile 235 kbps
3571.108,download,0,1845.59,210019,272.97,Profile 235 kbps
3572.928,download,0,1820.02,257747,273.15,Profile 235 kbps
3574.915,download,0,1986.06,259296,273.17,Profile 235 kbps
3576.798,download,0,1883.91,233582,273.28,Profile 235 kbps
3578.817,download,0,2018.23,237186,273.27,Profile 235 kbps
3580.614,download,0,1796.95,275293,273.47,Profile 235 kbps
3582.543,download,0,1929.24,215367,273.54,Profile 235 kbps
3584.262,download,0,1719.49,250233,273.82,Profile 235 kbps
3586.096,download,0,1833.83,249074,273.99,Profile 235 kbps
3588.004,download,0,1908.11,241311,274.08,Profile 235 kbps
3589.967,download,0,1962.67,219635,274.12,Profile 235 kbps
3591.742,download,0,1775.52,272020,274.34,Profile 235 kbps
3593.666,download,0,1923.61,201758,274.42,Profile 235 kbps
3595.612,download,0,1945.83,232814,274.47,Profile 235 kbps
3597.424,download,0,1811.81,259357,274.66,Profile 235 kbps
3599.169,download,0,1745.27,269583,274.91,Profile 235 kbps
3601.013,download,0,1844.36,251139,275.07,Profile 235 kbps
